source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	confidence	source	prediction_type	prediction_source
mondo	mondo:0004225	monoclonal gammopathy of uncertain significance	skos:exactMatch	icd11	icd11:45411563	Monoclonal gammopathy of undetermined significance	semapv:SemanticSimilarityThresholdMatching	0.89	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0022513	atrophoderma of Pierini and Pasini	skos:exactMatch	icd11	icd11:454351890	Atrophoderma of Pasini and Pierini	semapv:SemanticSimilarityThresholdMatching	0.6	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0004646	decubitus ulcer	skos:exactMatch	icd11	icd11:455330172	Pressure ulceration	semapv:SemanticSimilarityThresholdMatching	0.56	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0005576	cryoglobulinemia	skos:exactMatch	icd11	icd11:455331227	Cryoglobulinaemia	semapv:SemanticSimilarityThresholdMatching	0.75	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0020371	essential iris atrophy	skos:exactMatch	icd11	icd11:455724017	Iris atrophy	semapv:SemanticSimilarityThresholdMatching	0.91	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0007886	uterine corpus leiomyoma	skos:exactMatch	icd11	icd11:455734276	Leiomyoma of uterus	semapv:SemanticSimilarityThresholdMatching	0.83	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0016644	logopenic progressive aphasia	skos:exactMatch	icd11	icd11:456482023	Frontotemporal dementia, logopenic variant	semapv:SemanticSimilarityThresholdMatching	0.8	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0003816	articular cartilage disorder	skos:exactMatch	icd11	icd11:456553980	Other articular cartilage disorders	semapv:SemanticSimilarityThresholdMatching	0.75	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0006634	pituitary gland acidophil adenoma	skos:exactMatch	icd11	icd11:45670212	Acidophil adenoma of pituitary gland	semapv:SemanticSimilarityThresholdMatching	0.87	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0002460	lacrimal system cancer	skos:exactMatch	icd11	icd11:456911769	Malignant neoplasm of lacrimal apparatus	semapv:SemanticSimilarityThresholdMatching	0.66	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0000290	primary amebic meningoencephalitis	skos:exactMatch	icd11	icd11:457021616	Primary amoebic meningoencephalitis	semapv:SemanticSimilarityThresholdMatching	0.75	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0007856	palmoplantar keratoderma-esophageal carcinoma syndrome	skos:exactMatch	icd11	icd11:457036041	Palmoplantar keratoderma – oral leukokeratosis – oesophageal carcinoma	semapv:SemanticSimilarityThresholdMatching	0.69	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0002138	allergic contact dermatitis of eyelid	skos:exactMatch	icd11	icd11:457744369	Allergic contact blepharoconjunctivitis	semapv:SemanticSimilarityThresholdMatching	0.88	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0005571	polycythemia	skos:exactMatch	icd11	icd11:457885282	Polycythaemia	semapv:SemanticSimilarityThresholdMatching	0.82	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0010353	deafness-intellectual disability, Martin-Probst type syndrome	skos:exactMatch	icd11	icd11:458131527	Deafness - intellectual deficit syndrome, Martin-Probst type	semapv:SemanticSimilarityThresholdMatching	0.76	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0013481	chromosome 13q14 deletion syndrome	skos:exactMatch	icd11	icd11:459627137	13q14 deletion	semapv:SemanticSimilarityThresholdMatching	0.77	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0003538	precursor lymphoblastic lymphoma/leukemia	skos:exactMatch	icd11	icd11:460184638	Precursor lymphoid neoplasms	semapv:SemanticSimilarityThresholdMatching	0.79	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0014624	Brown syndrome	skos:exactMatch	icd11	icd11:460286774	Brown's sheath syndrome	semapv:SemanticSimilarityThresholdMatching	0.78	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0003008	hereditary renal cell carcinoma	skos:exactMatch	icd11	icd11:460378266	Familial renal cell carcinoma	semapv:SemanticSimilarityThresholdMatching	0.72	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0013050	lethal polymalformative syndrome, Boissel type	skos:exactMatch	icd11	icd11:460561933	Boissel lethal polymalformative syndrome	semapv:SemanticSimilarityThresholdMatching	0.62	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0005395	movement disorder	skos:exactMatch	icd11	icd11:460883639	Certain specified movement disorder	semapv:SemanticSimilarityThresholdMatching	0.73	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0021303	adenoma of small intestine	skos:exactMatch	icd11	icd11:462634594	Tubular adenoma of small intestine	semapv:SemanticSimilarityThresholdMatching	0.95	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0004709	occipital lobe neoplasm	skos:exactMatch	icd11	icd11:462923714	Malignant neoplasm of occipital lobe of brain	semapv:SemanticSimilarityThresholdMatching	0.72	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0012257	Cerebrorenodigital syndrome	skos:exactMatch	icd11	icd11:462929585	Cerebro-reno-digital syndrome	semapv:SemanticSimilarityThresholdMatching	0.54	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001654	spermatic cord cancer	skos:exactMatch	icd11	icd11:464224926	Malignant neoplasms of spermatic cord	semapv:SemanticSimilarityThresholdMatching	0.9	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0021373	neoplasm of parietal lobe	skos:exactMatch	icd11	icd11:464563387	Benign neoplasm of parietal lobe	semapv:SemanticSimilarityThresholdMatching	0.67	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0005537	perianal Crohn disease	skos:exactMatch	icd11	icd11:464644598	Crohn disease of anal region	semapv:SemanticSimilarityThresholdMatching	0.81	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0016038	calcified aponeurotic fibroma	skos:exactMatch	icd11	icd11:465372019	Calcifying aponeurotic fibroma	semapv:SemanticSimilarityThresholdMatching	0.84	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0013884	neuronopathy, distal hereditary motor, type 5B	skos:exactMatch	icd11	icd11:465472056	Autosomal dominant spastic paraplegia type 17	semapv:SemanticSimilarityThresholdMatching	0.7	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0010043	hereditary spastic paraplegia 17	skos:exactMatch	icd11	icd11:465472056	Autosomal dominant spastic paraplegia type 17	semapv:SemanticSimilarityThresholdMatching	0.8	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0011694	spinocerebellar ataxia type 15/16	skos:exactMatch	icd11	icd11:465613478	Spinocerebellar ataxia type 15	semapv:SemanticSimilarityThresholdMatching	0.86	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0014311	autosomal recessive spinocerebellar ataxia 15	skos:exactMatch	icd11	icd11:465613478	Spinocerebellar ataxia type 15	semapv:SemanticSimilarityThresholdMatching	0.68	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0011539	nemaline myopathy 5	skos:exactMatch	icd11	icd11:46578428	Amish nemaline myopathy	semapv:SemanticSimilarityThresholdMatching	0.93	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0022757	chromosome 20 trisomy	skos:exactMatch	icd11	icd11:465911183	Duplications of chromosome 20	semapv:SemanticSimilarityThresholdMatching	0.33	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0035735	acquired hemophilia A	skos:exactMatch	icd11	icd11:466705123	Acquired haemophilia A	semapv:SemanticSimilarityThresholdMatching	0.76	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0024386	large cell lung carcinoma, clear cell variant	skos:exactMatch	icd11	icd11:467162099	Clear cell adenocarcinoma of lung	semapv:SemanticSimilarityThresholdMatching	0.69	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0021492	benign neoplasm of major salivary gland	skos:exactMatch	icd11	icd11:467275964	Benign neoplasm of major salivary glands	semapv:SemanticSimilarityThresholdMatching	0.96	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0008401	pleomorphic adenoma	skos:exactMatch	icd11	icd11:467275964	Benign neoplasm of major salivary glands	semapv:SemanticSimilarityThresholdMatching	0.57	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0021493	benign neoplasm of minor salivary gland	skos:exactMatch	icd11	icd11:467275964	Benign neoplasm of major salivary glands	semapv:SemanticSimilarityThresholdMatching	0.67	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0002174	preretinal fibrosis	skos:exactMatch	icd11	icd11:467680911	Fibrosis of retina	semapv:SemanticSimilarityThresholdMatching	0.67	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0042969	partial duplication of the long arm of chromosome 12	skos:exactMatch	icd11	icd11:468066980	Duplications of chromosome 12	semapv:SemanticSimilarityThresholdMatching	0.65	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0002801	colonic pseudo-obstruction	skos:exactMatch	icd11	icd11:468327011	Acute pseudo-obstruction of colon	semapv:SemanticSimilarityThresholdMatching	0.69	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0043693	alcoholic liver diseases	skos:exactMatch	icd11	icd11:469481605	Alcoholic liver disease	semapv:SemanticSimilarityThresholdMatching	0.89	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0013584	hereditary sensory neuropathy-deafness-dementia syndrome	skos:exactMatch	icd11	icd11:469631867	Hereditary sensory and autonomic neuropathy Type IE	semapv:SemanticSimilarityThresholdMatching	0.75	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0018930	monosomy 21	skos:exactMatch	icd11	icd11:47014571	21q deletion	semapv:SemanticSimilarityThresholdMatching	0.57	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001032	Mooren ulcer	skos:exactMatch	icd11	icd11:470174149	Mooren's corneal ulcer	semapv:SemanticSimilarityThresholdMatching	0.89	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0005030	fetal growth restriction	skos:exactMatch	icd11	icd11:470315095	Intrauterine growth restriction	semapv:SemanticSimilarityThresholdMatching	0.54	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0005912	phencyclidine abuse	skos:exactMatch	icd11	icd11:470484338	Disorders due to use of dissociative drugs including ketamine and phencyclidine [PCP]	semapv:SemanticSimilarityThresholdMatching	0.63	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0018082	aorto-ventricular tunnel	skos:exactMatch	icd11	icd11:470594532	Aortoventricular tunnel	semapv:SemanticSimilarityThresholdMatching	0.94	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0009839	progressive supranuclear palsy-parkinsonism syndrome	skos:exactMatch	icd11	icd11:471240985	Atypical progressive supranuclear palsy	semapv:SemanticSimilarityThresholdMatching	0.85	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001351	uterine adnexa cancer	skos:exactMatch	icd11	icd11:472012899	Malignant neoplasm of uterine adnexa, unspecified	semapv:SemanticSimilarityThresholdMatching	0.81	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0000530	rectum adenoma	skos:exactMatch	icd11	icd11:473179933	Adenomatous polyp of the rectum	semapv:SemanticSimilarityThresholdMatching	0.86	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0018542	severe congenital neutropenia	skos:exactMatch	icd11	icd11:473816983	Severe congenital neutropaenia	semapv:SemanticSimilarityThresholdMatching	0.92	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0007660	familial ossifying fibroma	skos:exactMatch	icd11	icd11:474634151	Periapical cemental dysplasia	semapv:SemanticSimilarityThresholdMatching	0.62	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0006644	alcoholic liver cirrhosis	skos:exactMatch	icd11	icd11:474954105	Alcoholic cirrhosis of liver without hepatitis	semapv:SemanticSimilarityThresholdMatching	0.8	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0005062	lymphoma	skos:exactMatch	icd11	icd11:474972159	Malignant lymphoma, not elsewhere classified	semapv:SemanticSimilarityThresholdMatching	0.89	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0007872	LADD syndrome	skos:exactMatch	icd11	icd11:475956869	Lacrimo-auriculo-dento-digital syndrome	semapv:SemanticSimilarityThresholdMatching	0.76	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001430	deep corneal vascularisation	skos:exactMatch	icd11	icd11:47603082	Deep vascularization of cornea	semapv:SemanticSimilarityThresholdMatching	0.97	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0019876	8p inverted duplication/deletion syndrome	skos:exactMatch	icd11	icd11:476283268	8p inverted duplication or deletion	semapv:SemanticSimilarityThresholdMatching	0.75	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0024330	infectious otitis media	skos:exactMatch	icd11	icd11:476505279	Acute otitis media	semapv:SemanticSimilarityThresholdMatching	0.8	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0002989	benign fibrous histiocytoma	skos:exactMatch	icd11	icd11:476723055	Benign fibrohistiocytic tumour	semapv:SemanticSimilarityThresholdMatching	0.57	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0021444	benign neoplasm of large intestine	skos:exactMatch	icd11	icd11:477388501	Benign neoplasm of the large intestine	semapv:SemanticSimilarityThresholdMatching	0.94	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0003802	cornea cancer	skos:exactMatch	icd11	icd11:477636850	Malignant neoplasm of cornea	semapv:SemanticSimilarityThresholdMatching	0.88	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0000222	seminal vesicle acute gonorrhea	skos:exactMatch	icd11	icd11:477968215	Acute gonococcal seminal vesiculitis	semapv:SemanticSimilarityThresholdMatching	0.84	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0023022	dwarfism thin bones multiple fractures	skos:exactMatch	icd11	icd11:478181047	Dwarfism - thin bones - multiple fractures	semapv:SemanticSimilarityThresholdMatching	0.64	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0017376	reactive arthritis	skos:exactMatch	icd11	icd11:478382681	Arthropathy following gastrointestinal infection	semapv:SemanticSimilarityThresholdMatching	0.61	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0009532	Miller-Dieker lissencephaly syndrome	skos:exactMatch	icd11	icd11:478783491	Miller-Dieker syndrome	semapv:SemanticSimilarityThresholdMatching	0.67	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0005847	middle lobe syndrome	skos:exactMatch	icd11	icd11:479360967	Middle lobe lung syndrome	semapv:SemanticSimilarityThresholdMatching	0.79	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0004674	chorioretinitis	skos:exactMatch	icd11	icd11:479438201	Chorioretinal inflammation	semapv:SemanticSimilarityThresholdMatching	0.82	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0016832	distal 7q11.23 microduplication syndrome	skos:exactMatch	icd11	icd11:480262520	Distal 7q11.23 duplication	semapv:SemanticSimilarityThresholdMatching	0.82	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0013393	distal 7q11.23 microdeletion syndrome	skos:exactMatch	icd11	icd11:480262520	Distal 7q11.23 duplication	semapv:SemanticSimilarityThresholdMatching	0.61	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0011342	SLC35A1-congenital disorder of glycosylation	skos:exactMatch	icd11	icd11:480474610	CMP-sialic acid transporter deficiency	semapv:SemanticSimilarityThresholdMatching	0.68	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
